Order ID,Customer_Name,Category,Sales,Final_Sales,Profit
CA-2014-103660,Mitch Webber,Technology,1007.944,1189.37,75.5958
CA-2016-148516,Dorothy Wardle,Technology,179.97,212.36,86.3856
CA-2017-104731,Anne McFarland,Technology,271.96,320.91,67.99
CA-2015-103716,Ken Black,Technology,19.8,23.36,1.7325
CA-2016-148852,Stewart Visinsky,Technology,211.168,249.18,23.7564
CA-2016-148852,Stewart Visinsky,Technology,371.976,438.93,116.2425
CA-2015-107678,Juliana Krohn,Technology,469.95,554.54,131.586
CA-2014-145541,Tom Boeckenhauer,Technology,6999.96,8259.95,2239.9872
CA-2015-135489,Giulietta Weimer,Technology,279.86,330.23,134.3328
CA-2016-166275,Sonia Sunley,Technology,199.99,235.99,85.9957
CA-2017-144498,Mick Brown,Technology,627.168,740.06,70.5564
CA-2017-128328,Patrick O'Donnell,Technology,79.78,94.14,29.5186
US-2015-156496,William Brown,Technology,438.368,517.27,38.3572
US-2015-156496,William Brown,Technology,139.944,165.13,-31.4874
US-2017-124779,Barry Franz�sisch,Technology,319.984,377.58,107.9946
CA-2017-135937,Katherine Murray,Technology,333.576,393.62,25.0182
CA-2017-135937,Katherine Murray,Technology,31.992,37.75,4.7988
CA-2017-122175,Cynthia Arntzen,Technology,87.4,103.13,34.96
CA-2015-109337,Denise Leinenbach,Technology,83.9,99.0,22.653
CA-2015-109337,Denise Leinenbach,Technology,393.54,464.38,165.2868
CA-2017-140494,Candace McMahon,Technology,111.96,132.11,21.2724
US-2016-163538,Shirley Schmidt,Technology,47.97,56.6,14.8707
CA-2015-139164,Christine Sundaresam,Technology,217.584,256.75,19.0386
CA-2015-139164,Christine Sundaresam,Technology,143.976,169.89,8.9985
CA-2016-112277,Steve Chapman,Technology,519.68,613.22,58.464
CA-2017-107629,Dave Brooks,Technology,39.264,46.33,-4.908
CA-2017-102974,Dave Poirier,Technology,149.95,176.94,31.4895
CA-2017-111269,Christine Sundaresam,Technology,479.952,566.34,107.9892
CA-2017-159156,Ken Brennan,Technology,629.95,743.34,163.787
CA-2017-100230,Allen Armold,Technology,116.98,138.04,29.245
CA-2017-124205,Theresa Coyne,Technology,395.94,467.21,102.9444
CA-2016-144764,Rob Lucas,Technology,1362.9,1608.22,-19.47
US-2017-166037,Craig Leslie,Technology,449.91,530.89,157.4685
CA-2015-145394,Matt Connell,Technology,239.976,283.17,26.9973
CA-2016-109827,Laurel Workman,Technology,269.97,318.56,-386.957
CA-2016-109827,Laurel Workman,Technology,45.12,53.24,-7.896
CA-2016-109827,Laurel Workman,Technology,100.8,118.94,21.42
CA-2014-152233,Keith Herrera,Technology,99.98,117.98,34.993
CA-2017-156237,Pamela Stobb,Technology,12.585,14.85,-18.0385
CA-2017-156237,Pamela Stobb,Technology,241.17,284.58,-168.819
CA-2016-118689,Tamara Chand,Technology,17499.95,20649.94,8399.976
CA-2016-140438,Pauline Webber,Technology,197.97,233.6,53.4519
CA-2016-142615,Brendan Murry,Technology,27.88,32.9,3.9032
CA-2017-107517,Fred Chung,Technology,371.2,438.02,41.76
CA-2016-123946,Anthony Johnson,Technology,20.7,24.43,1.656
CA-2016-162110,Nora Paige,Technology,55.992,66.07,3.4995
US-2017-162670,Monica Federle,Technology,494.97,584.06,148.491
CA-2017-128965,Pamela Stobb,Technology,274.89,324.37,46.7313
US-2016-126452,Scot Coram,Technology,91.96,108.51,-20.691
US-2016-126452,Scot Coram,Technology,254.97,300.86,91.7892
US-2016-126452,Scot Coram,Technology,31.984,37.74,-7.996
CA-2014-124394,Tracy Blumstein,Technology,119.976,141.57,-17.9964
CA-2017-123036,Helen Abelman,Technology,37.056,43.73,8.8008
CA-2017-123036,Helen Abelman,Technology,259.896,306.68,-56.3108
CA-2017-164756,Saphhira Shifley,Technology,95.68,112.9,26.7904
CA-2017-164756,Saphhira Shifley,Technology,411.98,486.14,119.4742
CA-2015-140557,Tanja Norvell,Technology,559.93,660.72,167.979
US-2017-135013,Harold Ryan,Technology,2399.96,2831.95,839.986
CA-2016-140249,Shaun Weien,Technology,1001.584,1181.87,125.198
US-2017-128398,Elizabeth Moffitt,Technology,159.56,188.28,59.0372
CA-2015-104115,Jonathan Howell,Technology,55.984,66.06,4.1988
CA-2016-140382,Ruben Dartt,Technology,862.344,1017.57,97.0137
CA-2014-164182,Shui Tom,Technology,13.494,15.92,-2.249
CA-2014-164182,Shui Tom,Technology,23.988,28.31,-13.993
CA-2017-137365,Bart Pistole,Technology,95.976,113.25,-10.7973
CA-2016-125094,Nora Preis,Technology,479.72,566.07,52.7692
CA-2015-139248,Russell D'Ascenzo,Technology,623.96,736.27,38.9975
CA-2015-161767,Grace Kelly,Technology,479.988,566.39,55.9986
CA-2015-129917,Henry MacAllister,Technology,503.96,594.67,50.396
CA-2016-157161,Jonathan Doherty,Technology,75.98,89.66,18.2352
CA-2015-110765,Michael Paige,Technology,824.97,973.46,214.4922
CA-2017-153822,Adrian Barton,Technology,89.584,105.71,4.4792
CA-2017-153822,Adrian Barton,Technology,471.92,556.87,29.495
US-2016-119298,Emily Phan,Technology,59.98,70.78,17.994
CA-2016-116526,Joseph Airdo,Technology,8.78,10.36,2.2828
CA-2015-109386,Rob Haberlin,Technology,226.2,266.92,58.812
CA-2014-114790,Filia McAdams,Technology,32.96,38.89,14.1728
CA-2014-114790,Filia McAdams,Technology,587.97,693.8,164.6316
CA-2014-124737,Arthur Prichep,Technology,143.64,169.5,10.773
US-2017-101840,Sibella Parks,Technology,227.46,268.4,65.9634
CA-2016-145548,Edward Becker,Technology,36.0,42.48,6.48
CA-2014-124618,Cari Schnelling,Technology,479.984,566.38,89.997
US-2017-165358,Seth Vernon,Technology,599.97,707.96,69.9965
CA-2014-150581,Nathan Mautz,Technology,399.96,471.95,139.986
CA-2016-165330,William Brown,Technology,119.96,141.55,25.1916
CA-2016-106950,Joe Elijah,Technology,1012.68,1194.96,303.804
CA-2017-118724,Anthony Rawles,Technology,1626.192,1918.91,121.9644
CA-2017-118864,Kristen Hastings,Technology,119.96,141.55,7.4975
US-2015-153374,Jill Fjeld,Technology,479.952,566.34,89.991
CA-2017-128944,Katharine Harms,Technology,122.328,144.35,1.5291
CA-2016-109666,Kunst Miller,Technology,25.98,30.66,0.7794
CA-2016-166282,Pete Kriz,Technology,35.168,41.5,8.3524
CA-2017-141439,Tonja Turnell,Technology,1879.96,2218.35,545.1884
CA-2017-141439,Tonja Turnell,Technology,89.98,106.18,43.1904
CA-2017-128783,Trudy Glocke,Technology,113.52,133.95,46.5432
US-2017-141558,Marc Harrigan,Technology,776.85,916.68,-181.265
CA-2015-166583,Valerie Dominguez,Technology,971.88,1146.82,109.3365
CA-2015-145835,Ben Ferrer,Technology,222.384,262.41,16.6788
CA-2017-125381,Speros Goranitis,Technology,107.97,127.4,22.6737
US-2017-141677,Heather Kirkland,Technology,143.96,169.87,1.7995
US-2017-141677,Heather Kirkland,Technology,2399.96,2831.95,569.9905
US-2016-144351,Ryan Crowe,Technology,89.97,106.16,25.1916
CA-2016-138667,Mitch Webber,Technology,40.0,47.2,0.5
CA-2016-164399,Dianna Wilson,Technology,203.976,240.69,25.497
US-2015-156797,Philisse Overcash,Technology,138.0,162.84,34.5
CA-2016-104276,Herbert Flentye,Technology,116.76,137.78,14.595
CA-2017-137414,Chad McGuire,Technology,369.16,435.61,32.3015
CA-2015-150770,Lena Cacioppo,Technology,339.96,401.15,122.3856
US-2017-104437,Toby Gnade,Technology,137.94,162.77,35.8644
CA-2017-113075,Mick Crebagga,Technology,40.68,48.0,-7.119
CA-2016-109953,Raymond Buch,Technology,110.376,130.24,12.4173
CA-2017-127397,Erin Smith,Technology,1319.8,1557.36,214.4675
CA-2016-164924,Erin Ashbrook,Technology,341.991,403.55,-319.1916
CA-2015-158491,Becky Pak,Technology,119.98,141.58,35.994
CA-2015-158491,Becky Pak,Technology,989.97,1168.16,395.988
CA-2016-152730,Eugene Moren,Technology,125.99,148.67,35.2772
CA-2017-156363,Marina Lichtenstein,Technology,32.7,38.59,-6.54
CA-2015-144519,Arthur Wiediger,Technology,339.96,401.15,42.495
CA-2014-120670,Julie Kriz,Technology,799.92,943.91,239.976
CA-2016-157217,Tracy Collins,Technology,35.984,42.46,4.498
CA-2016-157217,Tracy Collins,Technology,389.97,460.16,132.5898
CA-2016-108224,Tiffany House,Technology,185.528,218.92,48.7011
CA-2017-159282,Gary Hansen,Technology,599.985,707.98,-479.988
CA-2017-151183,Berenike Kampe,Technology,46.36,54.7,15.2988
CA-2016-149965,Bill Shonely,Technology,6.9,8.14,0.552
CA-2014-158281,Andy Gerbode,Technology,559.71,660.46,-121.2705
CA-2017-109183,Lena Radford,Technology,649.0,765.82,-272.58
CA-2016-144092,Logan Haushalter,Technology,72.0,84.96,12.96
CA-2016-121377,Tanja Norvell,Technology,286.4,337.95,25.06
CA-2017-100097,Michael Nguyen,Technology,979.95,1156.34,264.5865
CA-2017-167626,Muhammed Yedwab,Technology,100.8,118.94,21.42
US-2014-131275,Sample Company A,Technology,1279.968,1510.36,415.9896
CA-2017-115119,Shaun Chance,Technology,61.542,72.62,-13.3341
CA-2015-113152,Jim Karlsson,Technology,843.9,995.8,371.316
CA-2017-168389,Darrin Van Huff,Technology,73.568,86.81,-16.5528
CA-2017-141138,Gary Hwang,Technology,111.79,131.91,43.5981
CA-2017-152135,Matthew Grinstein,Technology,445.44,525.62,-81.664
US-2014-115189,Alex Russell,Technology,251.964,297.32,-50.3928
CA-2016-127243,David Smith,Technology,340.182,401.41,-73.7061
CA-2014-107769,Bill Tyler,Technology,257.98,304.42,74.8142
CA-2016-105732,Alejandro Grove,Technology,149.95,176.94,41.986
CA-2016-105732,Alejandro Grove,Technology,29.97,35.36,0.2997
CA-2014-124807,Max Engle,Technology,23.84,28.13,3.278
CA-2014-103058,Alejandro Grove,Technology,99.98,117.98,7.9984
CA-2017-121125,Michael Granlund,Technology,156.792,185.01,17.6391
CA-2017-121125,Michael Granlund,Technology,35.36,41.72,-3.094
US-2016-114013,Stewart Carmichael,Technology,379.96,448.35,47.495
US-2016-114013,Stewart Carmichael,Technology,539.91,637.09,-116.9805
US-2016-114013,Stewart Carmichael,Technology,449.1,529.94,-643.71
CA-2017-105669,Sanjit Jacobs,Technology,1415.76,1670.6,88.485
CA-2017-134796,Fred McMath,Technology,148.48,175.21,16.704
CA-2015-137974,Lauren Leatherbury,Technology,569.64,672.18,148.1064
US-2015-136987,Andy Reiter,Technology,639.968,755.16,215.9892
CA-2015-138485,Nora Paige,Technology,538.92,635.93,80.838
CA-2016-139997,Eugene Moren,Technology,1499.95,1769.94,449.985
CA-2014-167199,Maria Etezadi,Technology,391.98,462.54,113.6742
CA-2014-167199,Maria Etezadi,Technology,755.96,892.03,204.1092
US-2015-134558,Peter McVee,Technology,2249.91,2654.89,517.4793
US-2017-118598,Charlotte Melton,Technology,119.94,141.53,5.997
CA-2017-121048,Toby Carlisle,Technology,140.97,166.34,19.7358
CA-2017-121048,Toby Carlisle,Technology,470.376,555.04,52.9173
US-2017-120147,Tom Boeckenhauer,Technology,164.792,194.45,18.5391
CA-2014-115889,Shahid Hopkins,Technology,46.384,54.73,5.2182
US-2017-161935,John Lee,Technology,1889.946,2230.14,-377.9892
US-2017-167920,John Lee,Technology,146.45,172.81,48.3285
US-2017-167920,John Lee,Technology,1399.98,1651.98,629.991
US-2017-112347,Bill Stewart,Technology,49.616,58.55,4.9616
US-2017-112347,Bill Stewart,Technology,57.36,67.68,-14.34
CA-2014-103492,Craig Molinari,Technology,719.952,849.54,71.9952
CA-2014-103492,Craig Molinari,Technology,755.944,892.01,66.1451
CA-2014-140396,Katharine Harms,Technology,833.94,984.05,216.8244
CA-2017-157672,Ross Baird,Technology,63.824,75.31,13.5626
CA-2017-140802,Katherine Nockton,Technology,47.976,56.61,8.3958
CA-2015-129532,Yana Sorensen,Technology,236.0,278.48,40.12
CA-2014-134726,Steven Ward,Technology,41.94,49.49,15.0984
CA-2014-134726,Steven Ward,Technology,52.792,62.29,4.6193
CA-2014-163223,Kristen Hastings,Technology,3499.93,4129.92,909.9818
CA-2015-164567,Grace Kelly,Technology,225.576,266.18,22.5576
CA-2014-131947,Joseph Airdo,Technology,29.925,35.31,-21.945
CA-2014-131947,Joseph Airdo,Technology,55.92,65.99,16.776
CA-2017-151225,Jim Mitchum,Technology,71.96,84.91,7.196
US-2014-144078,Richard Bierner,Technology,539.92,637.11,47.243
US-2015-159499,Eudokia Martin,Technology,23.344,27.55,-1.459
CA-2014-162089,Mark Packer,Technology,251.944,297.29,88.1804
US-2016-157490,Laurel Beltran,Technology,703.71,830.38,-938.28
US-2016-157490,Laurel Beltran,Technology,67.96,80.19,0.8495
US-2014-115196,Daniel Lacy,Technology,1299.99,1533.99,-571.9956
CA-2017-110821,Chloris Kastensmidt,Technology,119.448,140.95,-13.4379
US-2016-140158,Daniel Raglin,Technology,5399.91,6371.89,2591.9568
CA-2015-130974,Matt Abelman,Technology,259.98,306.78,88.3932
CA-2014-142951,Jack Garza,Technology,23.472,27.7,4.9878
CA-2014-133592,Katherine Murray,Technology,1687.8,1991.6,742.632
CA-2015-116876,Ted Trevino,Technology,625.99,738.67,187.797
CA-2016-169838,Brenda Bowman,Technology,160.0,188.8,62.4
CA-2014-102330,Arianne Irving,Technology,319.968,377.56,35.9964
CA-2017-151799,Ben Ferrer,Technology,1199.98,1415.98,467.9922
CA-2016-114601,Andrew Allen,Technology,209.97,247.76,58.7916
CA-2016-114601,Andrew Allen,Technology,479.97,566.36,163.1898
CA-2014-139542,Evan Henry,Technology,40.776,48.12,0.5097
US-2015-142811,John Lucas,Technology,87.8,103.6,32.925
US-2017-101518,Peter B�hler,Technology,40.776,48.12,0.5097
US-2017-146213,Matt Connell,Technology,159.96,188.75,51.1872
US-2016-109260,Tanja Norvell,Technology,431.976,509.73,-75.5958
CA-2017-141103,Jay Fein,Technology,89.95,106.14,43.176
CA-2014-154781,Steve Carroll,Technology,94.99,112.09,28.497
CA-2015-147816,Carlos Meador,Technology,35.12,41.44,13.17
CA-2016-133613,Christine Phan,Technology,566.97,669.02,153.0819
CA-2015-109113,Eileen Kiefer,Technology,25.488,30.08,4.779
CA-2015-133242,Keith Herrera,Technology,467.97,552.2,140.391
CA-2017-100902,Clytie Kelty,Technology,431.16,508.77,107.79
CA-2017-112844,Stefania Perrino,Technology,43.6,51.45,12.208
CA-2016-155978,Thomas Seio,Technology,1039.728,1226.88,90.9762
CA-2016-108196,Cindy Stewart,Technology,4499.985,5309.98,-6599.978
CA-2016-108196,Cindy Stewart,Technology,59.976,70.77,11.9952
CA-2016-139381,Roy Franz�sisch,Technology,29.56,34.88,7.9812
CA-2017-169362,Sung Pak,Technology,39.984,47.18,-1.4994
CA-2015-112711,Fred McMath,Technology,307.168,362.46,30.7168
CA-2017-166184,Harold Ryan,Technology,469.99,554.59,136.2971
US-2016-137295,Vivek Sundaresam,Technology,108.784,128.37,10.8784
US-2017-109316,Maureen Gastineau,Technology,17.52,20.67,-3.504
US-2014-115413,Paul Prost,Technology,149.97,176.96,52.4895
CA-2017-117114,Craig Yedwab,Technology,508.768,600.35,38.1576
CA-2015-137302,Bart Watters,Technology,311.976,368.13,38.997
CA-2016-112382,Mick Brown,Technology,19.136,22.58,1.9136
CA-2015-106257,Eugene Barchas,Technology,479.92,566.31,41.993
CA-2015-149083,Sally Hughsby,Technology,159.98,188.78,57.5928
CA-2015-125976,Jamie Kunitz,Technology,1871.88,2208.82,561.564
CA-2017-135587,Brosina Hoffman,Technology,52.0,61.36,23.4
CA-2014-103429,Laurel Workman,Technology,464.0,547.52,134.56
CA-2015-142993,Kelly Andreada,Technology,17.9,21.12,3.401
US-2017-166233,Michael Oakman,Technology,24.0,28.32,-2.7
CA-2017-118017,Lena Cacioppo,Technology,76.752,90.57,10.5534
CA-2017-118017,Lena Cacioppo,Technology,102.336,120.76,14.0712
CA-2016-148684,Trudy Schmidt,Technology,399.98,471.98,171.9914
CA-2017-128363,Dan Campbell,Technology,1.584,1.87,0.4752
CA-2017-165323,Steven Roelle,Technology,3404.5,4017.31,1668.205
CA-2017-165323,Steven Roelle,Technology,101.34,119.58,8.1072
CA-2017-139822,Dean percer,Technology,59.98,70.78,10.7964
CA-2017-134096,Paul Prost,Technology,383.96,453.07,38.396
CA-2017-120404,Katharine Harms,Technology,2.97,3.5,1.3365
CA-2017-120404,Katharine Harms,Technology,569.99,672.59,170.997
CA-2017-166093,Rick Wilson,Technology,71.976,84.93,8.997
CA-2015-145814,Katherine Ducich,Technology,861.76,1016.88,249.9104
CA-2017-131807,Greg Guthrie,Technology,7.992,9.43,2.6973
CA-2016-157707,Corey Catlett,Technology,15.992,18.87,-2.9985
US-2015-126753,Sung Pak,Technology,519.792,613.35,-112.6216
US-2015-126753,Sung Pak,Technology,31.176,36.79,-5.4558
CA-2014-166051,Jim Karlsson,Technology,659.97,778.76,197.991
CA-2014-166051,Jim Karlsson,Technology,113.73,134.2,32.9817
CA-2016-137939,Pauline Johnson,Technology,89.95,106.14,43.176
US-2016-117793,Matt Abelman,Technology,1.98,2.34,0.891
CA-2016-133872,Vivian Mathis,Technology,18.464,21.79,2.308
US-2017-105998,Clay Rozendal,Technology,199.75,235.7,87.89
US-2015-151407,Rob Dowd,Technology,263.96,311.47,76.5484
CA-2015-110870,Karen Daniels,Technology,299.94,353.93,128.9742
CA-2014-143210,Anna Andreadi,Technology,271.9,320.84,78.851
US-2015-136427,Justin MacKendrick,Technology,125.944,148.61,15.743
CA-2017-120168,Trudy Brown,Technology,120.0,141.6,13.2
CA-2017-114804,Barry Franz�sisch,Technology,52.792,62.29,4.6193
CA-2015-132465,Don Miller,Technology,19.99,23.59,6.7966
CA-2016-166373,Jill Fjeld,Technology,106.08,125.17,-9.282
CA-2017-121489,Candace McMahon,Technology,33.18,39.15,11.613
US-2017-133081,Paul Van Hugh,Technology,63.88,75.38,24.9132
CA-2015-121188,Cassandra Brandow,Technology,43.176,50.95,15.1116
CA-2016-132997,Luke Weiss,Technology,263.96,311.47,71.2692
CA-2016-132997,Luke Weiss,Technology,359.97,424.76,100.7916
US-2015-160563,Noel Staavos,Technology,239.97,283.16,86.3892
CA-2015-106187,Randy Ferguson,Technology,75.0,88.5,18.0
CA-2017-133046,Dennis Kane,Technology,234.95,277.24,32.893
CA-2016-169663,Rick Huthwaite,Technology,26.85,31.68,5.1015
CA-2016-169663,Rick Huthwaite,Technology,3357.6,3961.97,377.73
CA-2015-149846,Sarah Brown,Technology,2973.32,3508.52,334.4985
CA-2015-149846,Sarah Brown,Technology,775.728,915.36,58.1796
CA-2017-159149,Cyra Reiten,Technology,438.336,517.24,-87.6672
CA-2014-138128,Frank Preis,Technology,1079.976,1274.37,125.9972
CA-2015-137064,Trudy Schmidt,Technology,18.528,21.86,4.4004
CA-2014-127866,Jonathan Doherty,Technology,41.94,49.49,15.0984
CA-2016-100993,Annie Zypern,Technology,159.968,188.76,-31.9936
CA-2017-140151,Raymond Buch,Technology,13999.96,16519.95,6719.9808
US-2017-143770,Roger Demir,Technology,238.0,280.84,38.08
CA-2016-103464,Patrick Gardner,Technology,595.0,702.1,95.2
CA-2016-120803,Rick Bensley,Technology,199.75,235.7,87.89
CA-2015-120915,Jennifer Jackson,Technology,307.98,363.42,89.3142
CA-2017-107174,Adam Bellavance,Technology,108.96,128.57,32.688
CA-2017-149699,Chad McGuire,Technology,474.95,560.44,142.485
CA-2016-166429,Toby Gnade,Technology,999.98,1179.98,449.991
CA-2015-119879,Shahid Shariari,Technology,110.97,130.94,-24.0435
CA-2017-102736,Liz Preis,Technology,89.568,105.69,-1.1196
CA-2015-114811,Keith Dawkins,Technology,549.98,648.98,142.9948
CA-2015-114811,Keith Dawkins,Technology,4643.8,5479.68,2229.024
CA-2016-123050,Becky Castell,Technology,89.97,106.16,37.7874
CA-2014-109855,Lena Hernandez,Technology,357.0,421.26,57.12
CA-2014-109897,Ben Wallace,Technology,806.336,951.48,50.396
CA-2016-133816,Christopher Schild,Technology,743.988,877.91,-123.998
CA-2017-152310,Dana Kaydos,Technology,299.99,353.99,89.997
CA-2017-152310,Dana Kaydos,Technology,242.624,286.3,27.2952
CA-2017-152310,Dana Kaydos,Technology,174.95,206.44,12.2465
CA-2014-118304,Katherine Hughes,Technology,19.98,23.58,5.1948
CA-2017-121790,Liz Preis,Technology,2003.168,2363.74,250.396
CA-2015-154284,Sam Zeldin,Technology,600.53,708.63,137.264
CA-2015-154284,Sam Zeldin,Technology,637.44,752.18,135.456
CA-2014-156244,Duane Huffman,Technology,158.928,187.54,41.7186
US-2017-146906,Meg Tillman,Technology,299.9,353.88,74.975
CA-2016-166380,Edward Becker,Technology,111.98,132.14,26.8752
US-2017-167318,George Zrebassa,Technology,1649.95,1946.94,659.98
US-2014-120313,Nancy Lomonaco,Technology,73.584,86.83,8.2782
US-2017-105935,Bradley Drucker,Technology,2939.93,3469.12,764.3818
CA-2017-144456,Frank Carlisle,Technology,158.376,186.88,13.8579
CA-2017-113572,Frank Preis,Technology,7.88,9.3,2.5216
CA-2014-153087,Tamara Chand,Technology,498.0,587.64,184.26
US-2015-115238,Jane Waco,Technology,209.5,247.21,58.66
CA-2014-110555,Michelle Moray,Technology,105.584,124.59,9.2386
CA-2014-110555,Michelle Moray,Technology,217.44,256.58,91.3248
CA-2017-137631,Janet Lee,Technology,751.984,887.34,84.5982
CA-2017-157273,Sam Zeldin,Technology,604.768,713.63,60.4768
CA-2016-134544,Anna Chung,Technology,84.784,100.05,-20.1362
CA-2016-145135,Cynthia Delaney,Technology,59.97,70.76,14.9925
CA-2016-142594,Eva Jacobs,Technology,137.94,162.77,35.8644
CA-2017-140480,Harold Engle,Technology,141.9,167.44,58.179
CA-2016-147109,Adam Hart,Technology,165.6,195.41,-6.21
CA-2017-118199,Laurel Beltran,Technology,199.98,235.98,87.9912
CA-2017-150091,Nora Paige,Technology,45.0,53.1,4.95
US-2017-132220,Don Jones,Technology,62.352,73.58,-10.9116
CA-2015-112823,Ryan Akin,Technology,25.488,30.08,4.4604
CA-2017-114370,Brad Norvell,Technology,49.616,58.55,4.9616
US-2016-155173,Julia Barnett,Technology,431.94,509.69,-71.99
US-2016-155173,Julia Barnett,Technology,68.238,80.52,-12.5103
CA-2014-131387,Arianne Irving,Technology,1679.96,1982.35,125.997
CA-2016-154081,Jim Epp,Technology,222.384,262.41,22.2384
CA-2014-100881,Daniel Raglin,Technology,302.376,356.8,22.6782
CA-2015-144043,Alan Barnes,Technology,46.688,55.09,-2.918
US-2017-132031,Parhena Norris,Technology,45.408,53.58,11.9196
CA-2015-145758,Barry Franz�sisch,Technology,1035.8,1222.24,269.308
CA-2014-109890,Patrick Gardner,Technology,35.98,42.46,10.0744
CA-2016-158841,Sanjit Engle,Technology,8749.95,10324.94,2799.984
CA-2015-109190,Craig Carroll,Technology,479.976,566.37,161.9919
CA-2016-143154,Alan Schoenberger,Technology,165.6,195.41,-6.21
CA-2014-169061,Aimee Bixby,Technology,479.97,566.36,177.5889
CA-2015-102316,Dave Hallsten,Technology,15.984,18.86,1.1988
CA-2016-130400,Sanjit Jacobs,Technology,27.96,32.99,8.388
CA-2015-135853,Cynthia Arntzen,Technology,175.23,206.77,61.3305
CA-2015-135853,Cynthia Arntzen,Technology,125.99,148.67,31.4975
US-2016-160206,Muhammed Yedwab,Technology,12.99,15.33,0.2598
CA-2017-161172,Susan Pistek,Technology,44.376,52.36,-7.396
CA-2017-161172,Susan Pistek,Technology,159.984,188.78,43.9956
US-2014-163146,Cindy Chapman,Technology,56.4,66.55,3.384
CA-2017-147354,Karl Braun,Technology,479.984,566.38,59.998
CA-2014-137575,Trudy Brown,Technology,199.98,235.98,83.9916
CA-2015-149566,George Bell,Technology,39.0,46.02,17.55
CA-2014-140473,Mark Cousins,Technology,719.976,849.57,134.9955
US-2017-102904,Cassandra Brandow,Technology,239.92,283.11,23.992
CA-2015-117884,Debra Catini,Technology,447.944,528.57,89.5888
CA-2016-132829,Laura Armstrong,Technology,453.576,535.22,39.6879
CA-2016-132829,Laura Armstrong,Technology,287.88,339.7,35.985
CA-2016-132829,Laura Armstrong,Technology,131.88,155.62,14.8365
CA-2016-134110,Barry Gonzalez,Technology,67.176,79.27,6.7176
CA-2016-162390,Dave Poirier,Technology,479.984,566.38,89.997
CA-2014-121629,Brian Thompson,Technology,998.85,1178.64,-199.77
CA-2014-130673,Matt Collister,Technology,20.784,24.53,-3.6372
CA-2017-162015,Karen Bern,Technology,1287.45,1519.19,244.6155
CA-2017-159667,Peter McVee,Technology,191.976,226.53,38.3952
CA-2017-159667,Peter McVee,Technology,499.168,589.02,31.198
US-2014-133949,James Lanier,Technology,475.944,561.61,59.493
US-2016-116365,Christine Abelman,Technology,30.08,35.49,-5.264
US-2016-116365,Christine Abelman,Technology,165.6,195.41,-6.21
US-2016-116365,Christine Abelman,Technology,180.96,213.53,13.572
CA-2017-162936,Charles McCrossin,Technology,23.18,27.35,7.6494
CA-2017-123624,Sanjit Engle,Technology,82.95,97.88,29.0325
CA-2016-138233,Philip Fox,Technology,479.97,566.36,177.5889
CA-2015-136147,Fred McMath,Technology,111.96,132.11,-1.3995
CA-2015-164084,Andy Gerbode,Technology,90.0,106.2,16.2
CA-2017-118346,Philisse Overcash,Technology,399.95,471.94,143.982
CA-2014-142769,Resi P�lking,Technology,199.98,235.98,75.9924
CA-2014-142769,Resi P�lking,Technology,144.96,171.05,60.8832
CA-2014-142769,Resi P�lking,Technology,118.0,139.24,20.06
CA-2015-131856,James Galang,Technology,619.152,730.6,69.6546
CA-2016-149916,Emily Ducich,Technology,11.56,13.64,3.757
CA-2016-112739,Ross DeVincentis,Technology,159.56,188.28,33.9065
CA-2014-133634,Steven Roelle,Technology,47.79,56.39,16.2486
CA-2016-155446,Tanja Norvell,Technology,21.21,25.03,4.4541
CA-2016-136770,Stephanie Phelps,Technology,259.896,306.68,-56.3108
CA-2016-136770,Stephanie Phelps,Technology,247.188,291.68,-49.4376
CA-2016-136770,Stephanie Phelps,Technology,279.96,330.35,48.993
CA-2016-118311,Emily Ducich,Technology,450.0,531.0,162.0
CA-2017-119284,Thomas Seio,Technology,239.976,283.17,26.9973
CA-2017-119284,Thomas Seio,Technology,2239.936,2643.12,223.9936
CA-2016-111318,Ivan Liston,Technology,115.136,135.86,11.5136
CA-2014-119144,Justin Deggeller,Technology,79.968,94.36,-17.9928
CA-2017-136623,Tom Stivers,Technology,71.952,84.9,5.3964
CA-2015-103870,Sung Pak,Technology,4.728,5.58,0.7092
CA-2015-103870,Sung Pak,Technology,72.744,85.84,-12.7302
CA-2017-116988,Pauline Webber,Technology,1287.45,1519.19,244.6155
US-2017-131961,Max Jones,Technology,83.988,99.11,-20.997
US-2015-144771,Chloris Kastensmidt,Technology,53.04,62.59,-4.641
CA-2017-128076,Bill Overfelt,Technology,239.984,283.18,38.9974
US-2015-163825,Lena Creighton,Technology,133.98,158.1,33.495
CA-2016-105662,Rick Bensley,Technology,177.48,209.43,19.9665
CA-2015-151722,Ivan Liston,Technology,288.0,339.84,57.6
CA-2016-151148,Philisse Overcash,Technology,146.952,173.4,9.1845
CA-2017-145765,Candace McMahon,Technology,195.96,231.23,19.596
CA-2017-145765,Candace McMahon,Technology,271.968,320.92,54.3936
CA-2017-162075,Thomas Thornton,Technology,537.544,634.3,47.0351
CA-2014-162992,Bart Pistole,Technology,583.8,688.88,72.975
CA-2014-162992,Bart Pistole,Technology,211.168,249.18,15.8376
US-2016-150140,Valerie Mitchum,Technology,1294.75,1527.8,336.635
CA-2014-116666,Kean Thornton,Technology,1799.97,2123.96,239.996
CA-2016-140935,Aaron Bergman,Technology,221.98,261.94,62.1544
